match_id,halftime,minute,GOALS - away,GOALS - home,REDCARDS - away,REDCARDS - home,BALL_POSSESSION - away,BALL_POSSESSION - home,PASSES - away,PASSES - home,SUCCESSFUL_PASSES - away,SUCCESSFUL_PASSES - home,KEY_PASSES - away,KEY_PASSES - home,ATTACKS - away,ATTACKS - home,CORNERS - away,CORNERS - home,PENALTIES - away,PENALTIES - home,SHOTS_TOTAL - away,SHOTS_TOTAL - home,SHOTS_ON_TARGET - away,SHOTS_ON_TARGET - home,DANGEROUS_ATTACKS - away,DANGEROUS_ATTACKS - home,SUBSTITUTIONS - away,SUBSTITUTIONS - home,YELLOWCARDS - away,YELLOWCARDS - home,FOULS - away,FOULS - home,INJURIES - away,INJURIES - home,goal_home_event,goal_away_event,red_home_event,red_away_event
19095232,2nd-half,55,1.0,0.0,0.0,0.0,58.0,42.0,283.0,204.0,242.0,168.0,7.0,5.0,42.0,60.0,5.0,1.0,1.0,0.0,10.0,6.0,3.0,1.0,31.0,40.0,0.0,1.0,3.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,56,1.0,0.0,0.0,0.0,59.0,41.0,294.0,204.0,252.0,168.0,7.0,6.0,42.0,64.0,5.0,1.0,1.0,0.0,10.0,6.0,3.0,1.0,31.0,40.0,0.0,1.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,57,1.0,0.0,0.0,0.0,58.0,42.0,298.0,218.0,256.0,181.0,8.0,6.0,42.0,65.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,42.0,0.0,1.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,58,1.0,0.0,0.0,0.0,58.0,42.0,301.0,218.0,258.0,181.0,8.0,6.0,42.0,65.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,42.0,0.0,1.0,4.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,59,1.0,0.0,0.0,0.0,58.0,42.0,309.0,219.0,265.0,181.0,8.0,7.0,43.0,66.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,42.0,0.0,1.0,4.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,60,1.0,0.0,0.0,0.0,58.0,42.0,309.0,219.0,265.0,181.0,8.0,7.0,47.0,66.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,42.0,0.0,1.0,4.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,61,1.0,0.0,0.0,0.0,59.0,41.0,325.0,222.0,281.0,184.0,8.0,7.0,47.0,67.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,42.0,0.0,1.0,4.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,62,1.0,0.0,0.0,0.0,59.0,41.0,330.0,230.0,285.0,192.0,8.0,7.0,49.0,69.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,43.0,0.0,1.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,63,1.0,0.0,0.0,0.0,59.0,41.0,330.0,230.0,285.0,192.0,8.0,7.0,49.0,71.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,43.0,0.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,64,1.0,0.0,0.0,0.0,58.0,42.0,332.0,240.0,285.0,201.0,8.0,7.0,49.0,72.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,44.0,0.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,65,1.0,0.0,0.0,0.0,57.0,43.0,333.0,246.0,285.0,206.0,8.0,7.0,49.0,75.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,44.0,0.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,66,1.0,0.0,0.0,0.0,57.0,43.0,333.0,246.0,285.0,206.0,8.0,7.0,51.0,75.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,44.0,0.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,67,1.0,0.0,0.0,0.0,57.0,43.0,333.0,246.0,285.0,206.0,8.0,7.0,52.0,76.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,45.0,1.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,68,1.0,0.0,0.0,0.0,58.0,42.0,348.0,251.0,297.0,210.0,8.0,7.0,52.0,76.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,45.0,1.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,69,1.0,0.0,0.0,0.0,58.0,42.0,348.0,251.0,297.0,210.0,8.0,7.0,52.0,80.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,31.0,47.0,1.0,3.0,4.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,70,1.0,0.0,0.0,0.0,57.0,43.0,351.0,256.0,299.0,215.0,8.0,7.0,54.0,84.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,32.0,49.0,1.0,3.0,4.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,71,1.0,0.0,0.0,0.0,57.0,43.0,356.0,267.0,303.0,224.0,8.0,7.0,54.0,85.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,32.0,52.0,1.0,3.0,4.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,72,1.0,0.0,0.0,0.0,57.0,43.0,356.0,267.0,303.0,224.0,8.0,7.0,54.0,89.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,32.0,55.0,1.0,3.0,4.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
19095232,2nd-half,73,1.0,0.0,0.0,0.0,57.0,43.0,356.0,267.0,303.0,224.0,8.0,7.0,54.0,89.0,5.0,1.0,1.0,0.0,11.0,7.0,3.0,2.0,32.0,55.0,1.0,4.0,4.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
